customer_id,recency,frequency,monetary,R,F,M,RFM,segment
C08122,239,13,11711.75,1,2,2,5,At Risk
C08123,27,13,12346.4,3,2,2,7,Potential Loyalists
C08124,14,14,12278.93,4,3,2,9,Potential Loyalists
C08125,23,18,15541.72,4,4,3,11,Loyal Customers
C08126,101,15,11973.04,1,3,2,6,At Risk
C08127,12,21,22663.55,4,5,5,14,Champions
C08128,19,16,16739.17,4,4,3,11,Loyal Customers
C08129,66,19,21685.82,2,5,5,12,Loyal Customers
C08130,7,17,16466.920000000002,5,4,3,12,Loyal Customers
C08131,95,19,18309.57,1,5,4,10,Loyal Customers
C08132,163,17,16727.59,1,4,3,8,Potential Loyalists
C08133,1,16,14826.32,5,4,3,12,Loyal Customers
C08134,4,19,25028.61,5,5,5,15,Champions
C08135,26,24,28789.46,3,5,5,13,Champions
C08136,8,12,12239.16,5,2,2,9,Potential Loyalists
C08137,16,24,22196.23,4,5,5,14,Champions
C08138,113,13,15500.07,1,2,3,6,At Risk
C08139,174,16,16675.23,1,4,3,8,Potential Loyalists
C08140,5,19,26087.57,5,5,5,15,Champions
C08141,24,15,21384.22,4,3,5,12,Loyal Customers
C08142,35,13,15011.439999999999,3,2,3,8,Potential Loyalists
C08143,118,18,16054.18,1,4,3,8,Potential Loyalists
C08144,456,16,19610.78,1,4,4,9,Potential Loyalists
C08145,130,8,5091.6,1,1,1,3,Hibernating
C08146,199,16,18618.68,1,4,4,9,Potential Loyalists
C08147,96,8,6472.92,1,1,1,3,Hibernating
C08148,3,19,22191.5,5,5,5,15,Champions
C08149,7,9,15224.71,5,1,3,9,Potential Loyalists
C08150,13,14,13236.73,4,3,2,9,Potential Loyalists
C08151,7,22,27285.89,5,5,5,15,Champions
C08152,60,11,12868.06,2,1,2,5,At Risk
C08153,159,12,7994.82,1,2,1,4,Hibernating
C08154,160,11,13079.23,1,1,2,4,Hibernating
C08155,35,17,18541.96,3,4,4,11,Loyal Customers
C08156,36,10,11277.47,3,1,1,5,At Risk
C08157,37,10,11437.98,3,1,1,5,At Risk
C08158,19,12,10320.35,4,2,1,7,Potential Loyalists
C08159,418,9,9171.11,1,1,1,3,Hibernating
C08160,43,21,24247.56,3,5,5,13,Champions
C08161,61,12,22615.96,2,2,5,9,Potential Loyalists
C08162,116,17,18637.87,1,4,4,9,Potential Loyalists
C08163,30,20,23924.6,3,5,5,13,Champions
C08164,22,20,19098.45,4,5,4,13,Champions
C08165,198,9,9230.14,1,1,1,3,Hibernating
C08166,87,12,12652.57,2,2,2,6,At Risk
C08167,168,13,11828.800000000001,1,2,2,5,At Risk
C08168,29,15,14038.15,3,3,2,8,Potential Loyalists
C08169,20,19,17993.91,4,5,4,13,Champions
C08170,39,13,12199.83,3,2,2,7,Potential Loyalists
C08171,12,15,11156.01,4,3,1,8,Potential Loyalists
C08172,34,22,22524.96,3,5,5,13,Champions
C08173,151,14,24549.54,1,3,5,9,Potential Loyalists
C08174,43,15,19399.57,3,3,4,10,Loyal Customers
C08175,101,10,7200.47,1,1,1,3,Hibernating
C08176,6,12,14683.890000000001,5,2,3,10,Loyal Customers
C08177,57,12,13943.880000000001,2,2,2,6,At Risk
C08178,77,20,20798.53,2,5,5,12,Loyal Customers
C08179,29,14,11591.07,3,3,2,8,Potential Loyalists
C08180,26,17,19036.57,3,4,4,11,Loyal Customers
C08181,19,17,19226.63,4,4,4,12,Loyal Customers
C08182,42,18,24502.68,3,4,5,12,Loyal Customers
C08183,10,12,11147.98,5,2,1,8,Potential Loyalists
C08184,4,20,18067.43,5,5,4,14,Champions
C08185,13,22,25693.2,4,5,5,14,Champions
C08186,57,14,16868.07,2,3,3,8,Potential Loyalists
C08187,24,15,14124.43,4,3,2,9,Potential Loyalists
C08188,279,10,11599.21,1,1,2,4,Hibernating
C08189,13,19,17853.77,4,5,4,13,Champions
C08190,0,15,12953.89,5,3,2,10,Loyal Customers
C08191,2,9,8108.88,5,1,1,7,Potential Loyalists
C08192,48,11,7489.76,2,1,1,4,Hibernating
C08193,47,15,12464.37,3,3,2,8,Potential Loyalists
C08194,70,15,18272.94,2,3,4,9,Potential Loyalists
C08195,2,14,20550.95,5,3,5,13,Champions
C08196,57,14,13544.94,2,3,2,7,Potential Loyalists
C08197,2,12,11177.01,5,2,1,8,Potential Loyalists
C08198,88,25,22690.99,2,5,5,12,Loyal Customers
C08199,93,19,17774.84,1,5,4,10,Loyal Customers
C08200,35,23,24028.28,3,5,5,13,Champions
C08201,89,16,16042.37,2,4,3,9,Potential Loyalists
C08202,63,16,10024.27,2,4,1,7,Potential Loyalists
C08203,9,26,29489.62,5,5,5,15,Champions
C08204,0,19,24875.329999999998,5,5,5,15,Champions
C08205,10,14,15238.76,5,3,3,11,Loyal Customers
C08206,101,12,12447.27,1,2,2,5,At Risk
C08207,25,9,12860.539999999999,4,1,2,7,Potential Loyalists
C08208,9,6,6955.15,5,1,1,7,Potential Loyalists
C08209,44,13,9083.6,3,2,1,6,At Risk
C08210,23,19,20926.44,4,5,5,14,Champions
C08211,8,22,17838.02,5,5,4,14,Champions
C08212,10,27,28899.19,5,5,5,15,Champions
C08213,26,16,13743.109999999999,3,4,2,9,Potential Loyalists
C08214,50,18,19977.26,2,4,4,10,Loyal Customers
C08215,115,14,20482.63,1,3,5,9,Potential Loyalists
C08216,39,16,18538.98,3,4,4,11,Loyal Customers
C08217,11,12,12706.65,5,2,2,9,Potential Loyalists
C08218,0,15,16425.65,5,3,3,11,Loyal Customers
C08219,170,12,17194.16,1,2,4,7,Potential Loyalists
C08220,97,22,23200.6,1,5,5,11,Loyal Customers
C08221,1,15,17851.75,5,3,4,12,Loyal Customers
C08222,40,18,32909.99,3,4,5,12,Loyal Customers
C08223,5,12,13977.23,5,2,2,9,Potential Loyalists
C08224,95,9,7020.96,1,1,1,3,Hibernating
C08225,83,19,19214.38,2,5,4,11,Loyal Customers
C08226,13,19,23035.4,4,5,5,14,Champions
C08227,30,9,10157.84,3,1,1,5,At Risk
C08228,3,22,25648.62,5,5,5,15,Champions
C08229,109,19,26747.41,1,5,5,11,Loyal Customers
C08230,3,13,16199.720000000001,5,2,3,10,Loyal Customers
C08231,21,23,19369.43,4,5,4,13,Champions
C08232,165,17,21903.29,1,4,5,10,Loyal Customers
C08233,39,26,28383.95,3,5,5,13,Champions
C08234,244,10,15015.57,1,1,3,5,At Risk
C08235,31,8,13052.060000000001,3,1,2,6,At Risk
C08236,17,11,10086.52,4,1,1,6,At Risk
C08237,1,17,19821.92,5,4,4,13,Champions
C08238,46,15,13836.07,3,3,2,8,Potential Loyalists
C08239,40,10,9470.52,3,1,1,5,At Risk
C08240,144,16,11934.96,1,4,2,7,Potential Loyalists
C08241,230,9,12010.36,1,1,2,4,Hibernating
C08242,53,13,13490.869999999999,2,2,2,6,At Risk
C08243,70,10,6069.48,2,1,1,4,Hibernating
C08244,134,15,18001.35,1,3,4,8,Potential Loyalists
C08245,35,9,13181.07,3,1,2,6,At Risk
C08246,89,16,16924.95,2,4,3,9,Potential Loyalists
C08247,196,9,9607.73,1,1,1,3,Hibernating
C08248,42,23,21522.84,3,5,5,13,Champions
C08249,17,14,22404.44,4,3,5,12,Loyal Customers
C08250,24,13,12750.4,4,2,2,8,Potential Loyalists
C08251,32,20,15332.08,3,5,3,11,Loyal Customers
C08252,11,14,20063.52,5,3,4,12,Loyal Customers
C08253,7,14,18716.47,5,3,4,12,Loyal Customers
C08254,47,15,14706.44,3,3,3,9,Potential Loyalists
C08255,12,14,14541.66,4,3,3,10,Loyal Customers
C08256,12,12,14452.44,4,2,3,9,Potential Loyalists
C08257,129,13,15655.04,1,2,3,6,At Risk
C08258,36,19,18085.45,3,5,4,12,Loyal Customers
C08259,20,10,8089.6900000000005,4,1,1,6,At Risk
C08260,14,16,17809.39,4,4,4,12,Loyal Customers
C08261,39,12,9331.710000000001,3,2,1,6,At Risk
C08262,26,15,14490.58,3,3,3,9,Potential Loyalists
C08263,21,17,19355.64,4,4,4,12,Loyal Customers
C08264,31,14,14055.32,3,3,2,8,Potential Loyalists
C08265,41,18,10491.13,3,4,1,8,Potential Loyalists
C08266,30,14,15738.86,3,3,3,9,Potential Loyalists
C08267,66,23,23220.98,2,5,5,12,Loyal Customers
C08268,22,15,19399.89,4,3,4,11,Loyal Customers
C08269,91,15,15043.42,1,3,3,7,Potential Loyalists
C08270,6,12,6967.92,5,2,1,8,Potential Loyalists
C08271,19,18,17439.46,4,4,4,12,Loyal Customers
C08272,170,12,15986.5,1,2,3,6,At Risk
C08273,12,10,6309.929999999999,4,1,1,6,At Risk
C08274,7,17,20920.41,5,4,5,14,Champions
C08275,9,18,22035.9,5,4,5,14,Champions
C08276,26,24,31417.25,3,5,5,13,Champions
C08277,2,11,12956.279999999999,5,1,2,8,Potential Loyalists
C08278,28,19,20393.309999999998,3,5,4,12,Loyal Customers
C08279,157,10,10103.82,1,1,1,3,Hibernating
C08280,8,14,10665.51,5,3,1,9,Potential Loyalists
C08281,59,13,9405.38,2,2,1,5,At Risk
C08282,11,17,18449.829999999998,5,4,4,13,Champions
C08283,46,16,16114.19,3,4,3,10,Loyal Customers
C08284,14,17,14579.85,4,4,3,11,Loyal Customers
C08285,54,16,17224.14,2,4,4,10,Loyal Customers
C08286,173,22,19483.85,1,5,4,10,Loyal Customers
C08287,40,13,19127.989999999998,3,2,4,9,Potential Loyalists
C08288,5,16,18207.23,5,4,4,13,Champions
C08289,45,11,11218.1,3,1,1,5,At Risk
C08290,18,15,19937.4,4,3,4,11,Loyal Customers
C08291,2,15,13592.35,5,3,2,10,Loyal Customers
C08292,5,8,9969.46,5,1,1,7,Potential Loyalists
C08293,27,15,11942.99,3,3,2,8,Potential Loyalists
C08294,14,19,18884.53,4,5,4,13,Champions
C08295,3,15,18222.05,5,3,4,12,Loyal Customers
C08296,11,14,15149.71,5,3,3,11,Loyal Customers
C08297,0,22,22571.86,5,5,5,15,Champions
C08298,9,18,23900.41,5,4,5,14,Champions
C08299,5,18,23806.329999999998,5,4,5,14,Champions
C08300,23,20,26475.289999999997,4,5,5,14,Champions
C08301,0,13,9972.07,5,2,1,8,Potential Loyalists
C08302,51,22,24451.59,2,5,5,12,Loyal Customers
C08303,25,21,15713.15,4,5,3,12,Loyal Customers
C08304,26,14,16697.11,3,3,3,9,Potential Loyalists
C08305,17,15,15453.01,4,3,3,10,Loyal Customers
C08306,48,10,9491.56,2,1,1,4,Hibernating
C08307,57,14,16560.25,2,3,3,8,Potential Loyalists
C08308,6,16,16895.62,5,4,3,12,Loyal Customers
C08309,96,13,12679.68,1,2,2,5,At Risk
C08310,18,19,19293.59,4,5,4,13,Champions
C08311,184,18,14560.59,1,4,3,8,Potential Loyalists
C08312,21,14,17753.579999999998,4,3,4,11,Loyal Customers
C08313,261,13,12721.73,1,2,2,5,At Risk
C08314,35,18,19381.25,3,4,4,11,Loyal Customers
C08315,31,16,18516.19,3,4,4,11,Loyal Customers
C08316,11,13,16532.9,5,2,3,10,Loyal Customers
C08317,55,18,23683.39,2,4,5,11,Loyal Customers
C08318,19,17,21907.89,4,4,5,13,Champions
C08319,94,16,9344.85,1,4,1,6,At Risk
C08320,3,14,13822.21,5,3,2,10,Loyal Customers
C08321,28,19,16405.32,3,5,3,11,Loyal Customers
C08322,1,19,23313.12,5,5,5,15,Champions
C08323,85,13,19765.87,2,2,4,8,Potential Loyalists
C08324,5,17,23747.88,5,4,5,14,Champions
C08325,16,18,17784.58,4,4,4,12,Loyal Customers
C08326,26,16,12625.42,3,4,2,9,Potential Loyalists
C08327,28,16,17722.92,3,4,4,11,Loyal Customers
C08328,10,19,20660.34,5,5,5,15,Champions
C08329,27,24,25921.13,3,5,5,13,Champions
C08330,52,13,16788.93,2,2,3,7,Potential Loyalists
C08331,95,17,17838.9,1,4,4,9,Potential Loyalists
C08332,84,15,7551.860000000001,2,3,1,6,At Risk
C08333,29,11,13211.57,3,1,2,6,At Risk
C08334,9,25,28291.13,5,5,5,15,Champions
C08335,125,14,16483.37,1,3,3,7,Potential Loyalists
C08336,25,14,16276.73,4,3,3,10,Loyal Customers
C08337,10,16,14051.39,5,4,2,11,Loyal Customers
C08338,22,11,10143.619999999999,4,1,1,6,At Risk
C08339,131,17,13527.560000000001,1,4,2,7,Potential Loyalists
C08340,53,11,12787.28,2,1,2,5,At Risk
C08341,419,12,11662.73,1,2,2,5,At Risk
C08342,25,21,23580.29,4,5,5,14,Champions
C08343,75,14,20165.86,2,3,4,9,Potential Loyalists
C08344,17,15,19546.95,4,3,4,11,Loyal Customers
C08345,26,9,6750.43,3,1,1,5,At Risk
C08346,32,13,13748.01,3,2,2,7,Potential Loyalists
C08347,222,10,9879.970000000001,1,1,1,3,Hibernating
C08348,53,17,17043.52,2,4,4,10,Loyal Customers
C08349,13,14,11492.4,4,3,1,8,Potential Loyalists
C08350,163,9,8940.75,1,1,1,3,Hibernating
C08351,5,20,22219.85,5,5,5,15,Champions
C08352,178,15,20990.47,1,3,5,9,Potential Loyalists
C08353,3,18,17434.91,5,4,4,13,Champions
C08354,29,16,19189.0,3,4,4,11,Loyal Customers
C08355,42,18,22426.58,3,4,5,12,Loyal Customers
C08356,39,20,21054.62,3,5,5,13,Champions
C08357,16,15,15804.88,4,3,3,10,Loyal Customers
C08358,52,16,16853.66,2,4,3,9,Potential Loyalists
C08359,11,11,8849.63,5,1,1,7,Potential Loyalists
C08360,256,9,6728.61,1,1,1,3,Hibernating
C08361,24,11,7292.879999999999,4,1,1,6,At Risk
C08362,1,13,9882.03,5,2,1,8,Potential Loyalists
C08363,4,13,16068.31,5,2,3,10,Loyal Customers
C08364,33,16,20075.45,3,4,4,11,Loyal Customers
C08365,232,15,10722.939999999999,1,3,1,5,At Risk
C08366,192,23,26588.14,1,5,5,11,Loyal Customers
C08367,100,14,15085.630000000001,1,3,3,7,Potential Loyalists
C08368,51,16,18030.04,2,4,4,10,Loyal Customers
C08369,46,13,16497.43,3,2,3,8,Potential Loyalists
C08370,7,19,17577.46,5,5,4,14,Champions
C08371,236,9,15507.54,1,1,3,5,At Risk
C08372,108,18,12931.13,1,4,2,7,Potential Loyalists
C08373,1,17,24333.04,5,4,5,14,Champions
C08374,73,12,12531.46,2,2,2,6,At Risk
C08375,55,19,29930.989999999998,2,5,5,12,Loyal Customers
C08376,148,19,22852.2,1,5,5,11,Loyal Customers
C08377,64,9,12891.380000000001,2,1,2,5,At Risk
C08378,24,17,16767.45,4,4,3,11,Loyal Customers
C08379,113,12,14102.42,1,2,2,5,At Risk
C08380,59,13,17988.01,2,2,4,8,Potential Loyalists
C08381,11,16,12204.74,5,4,2,11,Loyal Customers
C08382,3,19,16493.43,5,5,3,13,Champions
C08383,20,17,13367.63,4,4,2,10,Loyal Customers
C08384,94,11,9438.0,1,1,1,3,Hibernating
C08385,80,17,19215.16,2,4,4,10,Loyal Customers
C08386,10,22,20222.62,5,5,4,14,Champions
C08387,40,17,20298.559999999998,3,4,4,11,Loyal Customers
C08388,9,21,22004.18,5,5,5,15,Champions
C08389,11,11,15397.470000000001,5,1,3,9,Potential Loyalists
C08390,139,18,17833.37,1,4,4,9,Potential Loyalists
C08391,4,13,11302.72,5,2,1,8,Potential Loyalists
C08392,9,13,15624.67,5,2,3,10,Loyal Customers
C08393,33,26,31600.79,3,5,5,13,Champions
C08394,8,17,21569.42,5,4,5,14,Champions
C08395,39,9,9039.88,3,1,1,5,At Risk
C08396,1,10,8980.88,5,1,1,7,Potential Loyalists
C08397,53,13,15108.5,2,2,3,7,Potential Loyalists
C08398,9,18,17060.28,5,4,4,13,Champions
C08399,35,9,14412.72,3,1,3,7,Potential Loyalists
C08400,41,16,14218.98,3,4,2,9,Potential Loyalists
C08401,40,15,11647.83,3,3,2,8,Potential Loyalists
C08402,30,14,11434.22,3,3,1,7,Potential Loyalists
C08403,165,16,16015.32,1,4,3,8,Potential Loyalists
C08404,74,13,14184.77,2,2,2,6,At Risk
C08405,13,25,29890.36,4,5,5,14,Champions
C08406,12,14,11866.69,4,3,2,9,Potential Loyalists
C08407,12,9,8130.799999999999,4,1,1,6,At Risk
C08408,119,11,8210.69,1,1,1,3,Hibernating
C08409,38,18,16637.97,3,4,3,10,Loyal Customers
C08410,131,22,24865.85,1,5,5,11,Loyal Customers
C08411,50,20,18389.86,2,5,4,11,Loyal Customers
C08412,14,13,9539.31,4,2,1,7,Potential Loyalists
C08413,7,18,20296.39,5,4,4,13,Champions
C08414,20,12,10159.98,4,2,1,7,Potential Loyalists
C08415,100,13,12981.82,1,2,2,5,At Risk
C08416,12,20,18588.72,4,5,4,13,Champions
C08417,60,10,10471.26,2,1,1,4,Hibernating
C08418,0,19,21482.21,5,5,5,15,Champions
C08419,20,17,14851.63,4,4,3,11,Loyal Customers
C08420,83,22,17079.23,2,5,4,11,Loyal Customers
C08421,0,10,6897.84,5,1,1,7,Potential Loyalists
C08422,31,16,15433.84,3,4,3,10,Loyal Customers
C08423,27,16,18517.82,3,4,4,11,Loyal Customers
C08424,30,19,18792.83,3,5,4,12,Loyal Customers
C08425,17,13,9656.34,4,2,1,7,Potential Loyalists
C08426,15,12,11188.16,4,2,1,7,Potential Loyalists
C08427,104,16,17602.81,1,4,4,9,Potential Loyalists
C08428,35,18,21388.76,3,4,5,12,Loyal Customers
C08429,19,15,19219.129999999997,4,3,4,11,Loyal Customers
C08430,28,14,18657.26,3,3,4,10,Loyal Customers
C08431,5,13,21302.92,5,2,5,12,Loyal Customers
C08432,4,15,16669.54,5,3,3,11,Loyal Customers
C08433,66,12,14830.47,2,2,3,7,Potential Loyalists
C08434,15,15,11812.79,4,3,2,9,Potential Loyalists
C08435,139,11,9663.64,1,1,1,3,Hibernating
C08436,32,17,17475.55,3,4,4,11,Loyal Customers
C08437,18,11,16202.869999999999,4,1,3,8,Potential Loyalists
C08438,441,18,18022.06,1,4,4,9,Potential Loyalists
C08439,87,10,8722.63,2,1,1,4,Hibernating
C08440,362,18,23728.3,1,4,5,10,Loyal Customers
C08441,27,16,17907.57,3,4,4,11,Loyal Customers
C08442,9,11,6346.83,5,1,1,7,Potential Loyalists
C08443,26,11,12257.7,3,1,2,6,At Risk
C08444,7,21,15870.31,5,5,3,13,Champions
C08445,6,18,22072.34,5,4,5,14,Champions
C08446,157,17,24031.420000000002,1,4,5,10,Loyal Customers
C08447,6,23,25637.2,5,5,5,15,Champions
C08448,12,16,15026.47,4,4,3,11,Loyal Customers
C08449,20,17,13509.67,4,4,2,10,Loyal Customers
C08450,24,17,17058.19,4,4,4,12,Loyal Customers
C08451,18,17,18616.32,4,4,4,12,Loyal Customers
C08452,6,21,20142.26,5,5,4,14,Champions
C08453,27,20,17790.3,3,5,4,12,Loyal Customers
C08454,7,18,19633.579999999998,5,4,4,13,Champions
C08455,201,21,16765.86,1,5,3,9,Potential Loyalists
C08456,14,13,15421.93,4,2,3,9,Potential Loyalists
C08457,75,22,25204.57,2,5,5,12,Loyal Customers
C08458,21,17,19776.32,4,4,4,12,Loyal Customers
C08459,83,9,11691.56,2,1,2,5,At Risk
C08460,24,17,19184.68,4,4,4,12,Loyal Customers
C08461,26,15,12481.85,3,3,2,8,Potential Loyalists
C08462,129,9,9769.51,1,1,1,3,Hibernating
C08463,40,20,22954.76,3,5,5,13,Champions
C08464,7,22,25232.690000000002,5,5,5,15,Champions
C08465,81,17,12972.49,2,4,2,8,Potential Loyalists
C08466,14,16,20295.05,4,4,4,12,Loyal Customers
C08467,101,9,14123.3,1,1,2,4,Hibernating
C08468,188,16,23534.539999999997,1,4,5,10,Loyal Customers
C08469,22,26,26559.88,4,5,5,14,Champions
C08470,31,15,10539.81,3,3,1,7,Potential Loyalists
C08471,413,12,14782.77,1,2,3,6,At Risk
C08472,170,15,10411.39,1,3,1,5,At Risk
C08473,4,17,14754.75,5,4,3,12,Loyal Customers
C08474,14,14,11047.2,4,3,1,8,Potential Loyalists
C08475,16,17,13600.25,4,4,2,10,Loyal Customers
C08476,3,16,22062.79,5,4,5,14,Champions
C08477,18,18,20677.6,4,4,5,13,Champions
C08478,12,9,5757.08,4,1,1,6,At Risk
C08479,17,18,19912.71,4,4,4,12,Loyal Customers
C08480,105,14,15024.78,1,3,3,7,Potential Loyalists
C08481,25,23,27715.2,4,5,5,14,Champions
C08482,40,18,19050.11,3,4,4,11,Loyal Customers
C08483,171,17,17389.8,1,4,4,9,Potential Loyalists
C08484,30,15,13100.66,3,3,2,8,Potential Loyalists
C08485,37,17,19650.190000000002,3,4,4,11,Loyal Customers
C08486,55,24,20754.739999999998,2,5,5,12,Loyal Customers
C08487,48,12,12052.8,2,2,2,6,At Risk
C08488,175,9,8262.86,1,1,1,3,Hibernating
C08489,17,14,20622.32,4,3,5,12,Loyal Customers
C08490,26,19,15374.17,3,5,3,11,Loyal Customers
C08491,9,17,16080.279999999999,5,4,3,12,Loyal Customers
C08492,174,18,16086.59,1,4,3,8,Potential Loyalists
C08493,112,17,20004.83,1,4,4,9,Potential Loyalists
C08494,60,14,18212.18,2,3,4,9,Potential Loyalists
C08495,26,12,14270.779999999999,3,2,2,7,Potential Loyalists
C08496,37,16,16102.56,3,4,3,10,Loyal Customers
C08497,30,16,11107.62,3,4,1,8,Potential Loyalists
C08498,8,17,17633.35,5,4,4,13,Champions
C08499,61,14,16213.86,2,3,3,8,Potential Loyalists
C08500,17,19,22822.23,4,5,5,14,Champions
C08501,34,9,11715.38,3,1,2,6,At Risk
C08502,170,11,13662.11,1,1,2,4,Hibernating
C08503,171,10,9290.54,1,1,1,3,Hibernating
C08504,12,20,19435.01,4,5,4,13,Champions
C08505,123,9,12092.96,1,1,2,4,Hibernating
C08506,47,13,13305.64,3,2,2,7,Potential Loyalists
C08507,246,17,15377.86,1,4,3,8,Potential Loyalists
C08508,27,15,14301.12,3,3,2,8,Potential Loyalists
C08509,18,17,21101.72,4,4,5,13,Champions
C08510,34,18,15887.619999999999,3,4,3,10,Loyal Customers
C08511,9,13,11650.05,5,2,2,9,Potential Loyalists
C08512,29,17,19957.27,3,4,4,11,Loyal Customers
C08513,10,16,21417.97,5,4,5,14,Champions
C08514,30,18,22119.18,3,4,5,12,Loyal Customers
C08515,10,17,14100.11,5,4,2,11,Loyal Customers
C08516,141,9,12395.32,1,1,2,4,Hibernating
C08517,8,18,13975.76,5,4,2,11,Loyal Customers
C08518,61,13,13232.74,2,2,2,6,At Risk
C08519,14,14,7947.2300000000005,4,3,1,8,Potential Loyalists
C08520,9,17,20665.99,5,4,5,14,Champions
C08521,73,16,15192.97,2,4,3,9,Potential Loyalists
C08522,73,16,14045.95,2,4,2,8,Potential Loyalists
C08523,111,19,27114.72,1,5,5,11,Loyal Customers
C08524,218,20,24761.65,1,5,5,11,Loyal Customers
C08525,0,12,9475.51,5,2,1,8,Potential Loyalists
C08526,94,12,11563.619999999999,1,2,1,4,Hibernating
C08527,5,12,9833.57,5,2,1,8,Potential Loyalists
C08528,138,12,10392.59,1,2,1,4,Hibernating
C08529,28,14,10497.210000000001,3,3,1,7,Potential Loyalists
C08530,29,20,20038.25,3,5,4,12,Loyal Customers
C08531,494,11,8725.88,1,1,1,3,Hibernating
C08532,28,13,10498.18,3,2,1,6,At Risk
C08533,2,12,6618.71,5,2,1,8,Potential Loyalists
C08534,38,19,21854.71,3,5,5,13,Champions
C08535,5,19,18214.74,5,5,4,14,Champions
C08536,90,17,17864.04,2,4,4,10,Loyal Customers
C08537,9,14,20887.15,5,3,5,13,Champions
C08538,14,17,19479.59,4,4,4,12,Loyal Customers
C08539,42,19,14655.210000000001,3,5,3,11,Loyal Customers
C08540,14,18,23053.55,4,4,5,13,Champions
C08541,49,14,10629.69,2,3,1,6,At Risk
C08542,138,8,7670.02,1,1,1,3,Hibernating
C08543,177,12,9197.12,1,2,1,4,Hibernating
C08544,48,10,11891.58,2,1,2,5,At Risk
C08545,3,13,15107.560000000001,5,2,3,10,Loyal Customers
C08546,17,16,21120.809999999998,4,4,5,13,Champions
C08547,27,13,13239.45,3,2,2,7,Potential Loyalists
C08548,21,23,26995.05,4,5,5,14,Champions
C08549,1,17,26096.67,5,4,5,14,Champions
C08550,35,18,22420.16,3,4,5,12,Loyal Customers
C08551,4,19,20988.5,5,5,5,15,Champions
C08552,20,13,11929.05,4,2,2,8,Potential Loyalists
C08553,77,22,33235.81,2,5,5,12,Loyal Customers
C08554,48,12,14205.439999999999,2,2,2,6,At Risk
C08555,56,7,10924.039999999999,2,1,1,4,Hibernating
C08556,16,16,18947.35,4,4,4,12,Loyal Customers
C08557,97,8,9718.88,1,1,1,3,Hibernating
C08558,243,13,13020.85,1,2,2,5,At Risk
C08559,3,9,6284.83,5,1,1,7,Potential Loyalists
C08560,81,13,14434.689999999999,2,2,3,7,Potential Loyalists
C08561,30,15,15157.93,3,3,3,9,Potential Loyalists
C08562,26,23,24828.05,3,5,5,13,Champions
C08563,49,14,17393.47,2,3,4,9,Potential Loyalists
C08564,16,10,8930.7,4,1,1,6,At Risk
C08565,10,18,24480.41,5,4,5,14,Champions
C08566,242,7,3658.2200000000003,1,1,1,3,Hibernating
C08567,153,11,11507.099999999999,1,1,1,3,Hibernating
C08568,65,12,11235.48,2,2,1,5,At Risk
C08569,44,18,19633.81,3,4,4,11,Loyal Customers
C08570,285,14,9951.24,1,3,1,5,At Risk
C08571,6,15,21278.52,5,3,5,13,Champions
C08572,14,20,19774.8,4,5,4,13,Champions
C08573,320,13,19849.86,1,2,4,7,Potential Loyalists
C08574,21,27,20152.48,4,5,4,13,Champions
C08575,11,15,17991.02,5,3,4,12,Loyal Customers
C08576,10,18,19375.1,5,4,4,13,Champions
C08577,125,12,9876.47,1,2,1,4,Hibernating
C08578,22,9,11805.59,4,1,2,7,Potential Loyalists
C08579,67,20,17274.3,2,5,4,11,Loyal Customers
C08580,60,10,12981.38,2,1,2,5,At Risk
C08581,14,13,11876.15,4,2,2,8,Potential Loyalists
C08582,33,14,9143.48,3,3,1,7,Potential Loyalists
C08583,48,16,23055.46,2,4,5,11,Loyal Customers
C08584,111,17,21406.41,1,4,5,10,Loyal Customers
C08585,24,18,22647.61,4,4,5,13,Champions
C08586,2,16,14074.34,5,4,2,11,Loyal Customers
C08587,45,13,11365.57,3,2,1,6,At Risk
C08588,49,14,21272.170000000002,2,3,5,10,Loyal Customers
C08589,40,16,17429.79,3,4,4,11,Loyal Customers
C08590,49,17,12292.06,2,4,2,8,Potential Loyalists
C08591,51,16,12864.6,2,4,2,8,Potential Loyalists
C08592,9,20,22709.36,5,5,5,15,Champions
C08593,24,17,24348.15,4,4,5,13,Champions
C08594,0,14,12235.81,5,3,2,10,Loyal Customers
C08595,52,16,13484.77,2,4,2,8,Potential Loyalists
C08596,20,16,14150.35,4,4,2,10,Loyal Customers
C08597,10,11,10475.74,5,1,1,7,Potential Loyalists
C08598,29,12,13616.5,3,2,2,7,Potential Loyalists
C08599,12,15,16443.6,4,3,3,10,Loyal Customers
C08600,76,17,20105.6,2,4,4,10,Loyal Customers
C08601,60,15,18419.260000000002,2,3,4,9,Potential Loyalists
C08602,60,17,18845.55,2,4,4,10,Loyal Customers
C08603,1,17,21699.32,5,4,5,14,Champions
C08604,16,17,18610.420000000002,4,4,4,12,Loyal Customers
C08605,2,13,16034.580000000002,5,2,3,10,Loyal Customers
C08606,60,8,9610.44,2,1,1,4,Hibernating
C08607,16,17,24130.65,4,4,5,13,Champions
C08608,99,15,14675.279999999999,1,3,3,7,Potential Loyalists
